año,id,Rareza,booster,Cat_Nico,search,Tier,name,desc,atk,def,type,Stars,subType,attribute,archetype,set_tag,setcode,ban_tcg,ban_ocg,ban_goat,image_url,image_url_small,Booster ABCD,repetida,repetida2,check rareza
2,50122883,R,PSV,#N/A,#VALUE!,--,Bite Shoes,FLIP: Change the battle position of 1 face-up monster on the field.,500,300,Flip Effect Monster,2,Fiend,DARK,null,"PSV-080,PSV-E080,PSV-EN080,","Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/50122883.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/50122883.jpg,#N/A,FALSE,0,ok
2,41426869,R,SRL,5,#VALUE!,5,Black Illusion Ritual,"This card is used to Ritual Summon ""Relinquished"". You must also Tribute monsters from your hand or field whose total Levels equal 1 or more.",null,null,Spell Card,0,Ritual,0,Eyes Restrict,"LED2-EN006,SS01-ENC09,RP01-EN060,MIL1-EN020,SDP-038,DB2-EN250,LCYW-EN114,DLG1-EN061,MRL-051,SRL-051,MRL-E051,SRL-EN051,","Legendary Duelists: Ancient Millennium,Speed Duel Starter Decks: Destiny Masters,Retro Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 2,Legendary Collection 3: Yugi's World Mega Pack,Dark Legends,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/41426869.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/41426869.jpg,5,FALSE,0,ok
2,55761792,#N/A,Yugi evolution,,#VALUE!,--,Black Luster Ritual,"This card is used to Ritual Summon ""Black Luster Soldier"". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.",null,null,Spell Card,0,Ritual,0,Black Luster Soldier,"DPYG-EN022,YGLD-ENA36,DT07-EN041,DPBC-EN007,LCYW-EN070,SYE-025,","Duelist Pack: Yugi,Yugi's Legendary Decks,Duel Terminal 7a,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi Evolution,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/55761792.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/55761792.jpg,#N/A,FALSE,0,ok
2,5405694,#N/A,Yugi evolution,,#VALUE!,--,Black Luster Soldier,"You can Ritual Summon this card with ""Black Luster Ritual"".",3000,2500,Ritual Monster,8,Warrior,EARTH,Black Luster Soldier,"DPYG-EN017,DPBC-EN006,SYE-024,YGLD-ENA01,LCYW-EN046,DT07-EN030,MF03-EN009,","Duelist Pack: Yugi,Duelist Pack: Battle City,Starter Deck: Yugi Evolution,Yugi's Legendary Decks,Legendary Collection 3: Yugi's World Mega Pack,Duel Terminal 7a,Mattel Action Figure promotional cards: Series 3,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/5405694.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/5405694.jpg,#N/A,FALSE,0,ok
2,65169794,SR,SRL,2,#VALUE!,2,Black Pendant,The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard: Inflict 500 damage to your opponent.,null,null,Spell Card,0,Equip,0,null,"YS15-ENF19,DLG1-EN053,YSYR-EN027,BPW2-EN068,DT01-EN094,DB1-EN003,YSDS-EN021,LCJW-EN123,YSD-EN021,WGRT-EN068,MRL-003,SDP-025,RP01-EN052,YS15-ENY15,SRL-003,SRL-EN003,MRL-E003,","Saber Force Starter Deck,Dark Legends,Starter Deck: Yugi Reloaded,War of the Giants: Round 2,Duel Terminal 1,Dark Beginning 1,Starter Deck: Syrus Truesdale,Legendary Collection 4: Joey's World Mega Pack,Starter Deck 2006,War of the Giants Reinforcements,Magic Ruler,Starter Deck: Pegasus,Retro Pack,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/65169794.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/65169794.jpg,2,FALSE,2,ok
2,65169794,SR,,2,#VALUE!,2,Black Pendant,The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard: Inflict 500 damage to your opponent.,null,null,Spell Card,0,Equip,0,null,"YS15-ENF19,DLG1-EN053,YSYR-EN027,BPW2-EN068,DT01-EN094,DB1-EN003,YSDS-EN021,LCJW-EN123,YSD-EN021,WGRT-EN068,MRL-003,SDP-025,RP01-EN052,YS15-ENY15,SRL-003,SRL-EN003,MRL-E003,","Saber Force Starter Deck,Dark Legends,Starter Deck: Yugi Reloaded,War of the Giants: Round 2,Duel Terminal 1,Dark Beginning 1,Starter Deck: Syrus Truesdale,Legendary Collection 4: Joey's World Mega Pack,Starter Deck 2006,War of the Giants Reinforcements,Magic Ruler,Starter Deck: Pegasus,Retro Pack,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/65169794.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/65169794.jpg,2,TRUE,1,ok
2,87564352,C,MRD,#N/A,#VALUE!,8,Blackland Fire Dragon,"A dragon that dwells in the depths of darkness, its vulnerability lies in its poor eyesight.",1500,800,Normal Monster,4,Dragon,DARK,null,"AP05-EN014,MRD-062,DB2-EN036,MRD-E062,MRD-EN062,","Astral Pack Five,Metal Raiders,Dark Beginning 2,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/87564352.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/87564352.jpg,#N/A,FALSE,0,ok
2,39507162,#N/A,Kaiba Reloaded,,#VALUE!,--,Blade Knight,"While you have 1 or less cards in your hand, this card gains 400 ATK. If you control no other monsters, the effects of Flip monsters destroyed by battle with this card are negated.",1600,1000,Effect Monster,4,Warrior,LIGHT,null,"DT04-EN003,YSKR-EN018,LDK2-ENK13,BPW2-EN012,YS15-ENF07,YS11-EN014,CP06-EN007,DL09-EN007,CT1-EN002,WGRT-EN012,DB2-EN034,","Duel Terminal 4,Starter Deck: Kaiba Reloaded,Legendary Decks II,War of the Giants: Round 2,Saber Force Starter Deck,Starter Deck: Dawn of the Xyz,Champion Pack: Game Six,Duelist League 2010 participation cards,Collectible Tins 2004,War of the Giants Reinforcements,Dark Beginning 2,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/39507162.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/39507162.jpg,#N/A,FALSE,0,ok
2,28470714,R,MRD,#N/A,#VALUE!,--,Bladefly,"As long as this card remains face-up on the field, increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.",600,700,Effect Monster,2,Insect,WIND,null,"TP3-020,MRD-118,DB2-EN068,SD8-EN008,MRD-E118,MRD-EN118,","Tournament Pack: 3rd Season,Metal Raiders,Dark Beginning 2,Structure Deck: Lord of the Storm,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/28470714.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/28470714.jpg,#N/A,FALSE,0,ok
2,70138455,C,MRD,#N/A,#VALUE!,--,Blast Juggler,You can only activate this effect during your Standby Phase. Tribute this face-up card to select and destroy 2 face-up monsters with an ATK 1000 or less.,800,900,Effect Monster,3,Machine,FIRE,null,"MRD-034,DB1-EN161,MRD-EN034,MRD-E034,","Metal Raiders,Dark Beginning 1,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/70138455.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70138455.jpg,#N/A,FALSE,0,ok
2,25880422,SR,MRD,#N/A,#VALUE!,--,Block Attack,Select 1 face-up Attack Position monster on your opponent's side of the field and change it to Defense Position.,null,null,Spell Card,0,Normal,0,null,"DB2-EN078,MRD-133,SDJ-031,MRD-EN133,MRD-E133,","Dark Beginning 2,Metal Raiders,Starter Deck: Joey,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/25880422.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/25880422.jpg,#N/A,FALSE,0,ok
2,53183600,11,SRL,#N/A,#VALUE!,--,Blue-Eyes Toon Dragon,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 2 monsters, while you control ""Toon World"". Cannot attack the turn it is Special Summoned. You must pay 500 LP to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. Can attack your opponent directly, unless they control a Toon monster, in which case this card must target a Toon monster for its attacks.",3000,2500,Toon Monster,8,Dragon,LIGHT,Toon,"SDP-020,DLG1-EN051,DPBC-EN043,LCYW-EN103,DB1-EN066,RP01-EN050,MRL-000,SRL-000,SRL-EN000,MRL-E000,","Starter Deck: Pegasus,Dark Legends,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Dark Beginning 1,Retro Pack,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/53183600.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/53183600.jpg,#N/A,FALSE,0,ok
2,89631139,R,LOB,4,#VALUE!,4,Blue-Eyes White Dragon,"This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.",3000,2500,Normal Monster,8,Dragon,LIGHT,Blue-Eyes,"LDK2-ENK01,LED3-EN006,YSKR-EN001,LCKC-EN001,SS02-ENA01,SDKS-EN009,PGL2-EN080,SDDC-EN004,MVP1-EN055,KACB-EN001,KACB-EN001,MVP1-ENSE4,SKE-001,YSKR-EN001,MVP1-ENG55,MVP1-ENGV4,LC01-EN004,SDBE-EN001,BPT-009,CT13-EN008,BPT-003,CT14-EN002,DB1-EN098,DPBC-EN016,DPKB-EN001,FL1-EN001,LOB-001,JMP-001,DUSA-EN043,DLG1-EN002,SDK-001,SDK-E001,PCK-001,LOB-EN001,DL09-EN001,DT01-EN001,JUMP-EN068,JUMP-EN068,LOB-E001,YAP1-EN001,PCK-E001,GLD5-EN001,RP01-EN001,JMPS-EN002,DDS-001,DTP1-EN001,DTP1-EN001,JMP-EN001,","Legendary Decks II,Legendary Duelists: White Dragon Abyss,Starter Deck: Kaiba Reloaded,Legendary Collection Kaiba Mega Pack,Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Seto Kaiba,Premium Gold: Return of the Bling,Dragons Collide Structure Deck,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,Kaiba's Collector Box,Yugi & Kaiba Collector Box,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Special Edition,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba Reloaded,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition,Legendary Collection,Saga of Blue-Eyes White Dragon Structure Deck,Collectible Tins 2003,2016 Mega-Tins,Booster Pack Collectors Tins 2002,2017 Mega-Tins,Dark Beginning 1,Duelist Pack: Battle City,Duelist Pack: Kaiba,Forbidden Legacy,Legend of Blue Eyes White Dragon,Shonen Jump Vol. 1, Issue 1 promotional card,Duelist Saga,Dark Legends,Starter Deck: Kaiba,Starter Deck: Kaiba,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards,Legend of Blue Eyes White Dragon,Duelist League 2010 participation cards,Duel Terminal 1,Weekly Shonen Jump March 2014 membership promotional card,Jump Pack 2014 Issue 2 promotional card,Legend of Blue Eyes White Dragon,Anniversary Pack,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards,Gold Series: Haunted Mine,Retro Pack,WSJ Jump Pack Spring 2016 promotional card,Yu-Gi-Oh! Dark Duel Stories promotional cards,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2004, Issue 2 promotional card,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/89631139.jpg,4,FALSE,2,ok
2,89631139,R,Kaiba,4,#VALUE!,4,Blue-Eyes White Dragon,"This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.",3000,2500,Normal Monster,8,Dragon,LIGHT,Blue-Eyes,"LDK2-ENK01,LED3-EN006,YSKR-EN001,LCKC-EN001,SS02-ENA01,SDKS-EN009,PGL2-EN080,SDDC-EN004,MVP1-EN055,KACB-EN001,KACB-EN001,MVP1-ENG55,MVP1-ENSE4,YSKR-EN001,SKE-001,MVP1-ENGV4,LC01-EN004,SDBE-EN001,DPBC-EN016,CT13-EN008,BPT-003,CT14-EN002,BPT-009,DB1-EN098,DPKB-EN001,JMP-001,FL1-EN001,LOB-001,DUSA-EN043,DLG1-EN002,SDK-001,SDK-E001,PCK-001,LOB-EN001,DL09-EN001,DT01-EN001,JUMP-EN068,JUMP-EN068,LOB-E001,YAP1-EN001,PCK-E001,RP01-EN001,GLD5-EN001,DDS-001,JMPS-EN002,DTP1-EN001,DTP1-EN001,JMP-EN001,","Legendary Decks II,Legendary Duelists: White Dragon Abyss,Starter Deck: Kaiba Reloaded,Legendary Collection Kaiba Mega Pack,Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Seto Kaiba,Premium Gold: Return of the Bling,Dragons Collide Structure Deck,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,Kaiba's Collector Box,Yugi & Kaiba Collector Box,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Special Edition,Starter Deck: Kaiba Reloaded,Starter Deck: Kaiba Evolution,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition,Legendary Collection,Saga of Blue-Eyes White Dragon Structure Deck,Duelist Pack: Battle City,2016 Mega-Tins,Booster Pack Collectors Tins 2002,2017 Mega-Tins,Collectible Tins 2003,Dark Beginning 1,Duelist Pack: Kaiba,Shonen Jump Vol. 1, Issue 1 promotional card,Forbidden Legacy,Legend of Blue Eyes White Dragon,Duelist Saga,Dark Legends,Starter Deck: Kaiba,Starter Deck: Kaiba,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards,Legend of Blue Eyes White Dragon,Duelist League 2010 participation cards,Duel Terminal 1,Weekly Shonen Jump March 2014 membership promotional card,Jump Pack 2014 Issue 2 promotional card,Legend of Blue Eyes White Dragon,Anniversary Pack,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards,Retro Pack,Gold Series: Haunted Mine,Yu-Gi-Oh! Dark Duel Stories promotional cards,WSJ Jump Pack Spring 2016 promotional card,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2004, Issue 2 promotional card,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/89631139.jpg,4,TRUE,1,ok
2,41396436,R,MRD,#N/A,#VALUE!,--,Blue-Winged Crown,"With hair shaped like a crown and a body encased in bluish white flames, this bird is a formidable sight.",1600,1200,Normal Monster,4,Winged Beast,WIND,null,"MRD-122,MRD-EN122,MRD-E122,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/41396436.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/41396436.jpg,#N/A,FALSE,0,ok
2,21340051,C,SRL,7,#VALUE!,7,Boar Soldier,"If this card is Normal Summoned, destroy this card. If your opponent controls 1 or more monsters, decrease the ATK of this card by 1000 points.",2000,500,Effect Monster,4,Beast-Warrior,EARTH,null,"SRL-089,MRL-089,SRL-EN089,MRL-E089,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/21340051.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/21340051.jpg,7,FALSE,0,ok
2,57409948,R,PSV,#N/A,#VALUE!,--,Bombardment Beetle,"FLIP: Pick up and see 1 face-down Defense Position Monster Card on your opponent's side of the field. If it is an Effect Monster, destroy it (its Flip Effect is not activated), and if the card is not, return it to its original position.",400,900,Flip Effect Monster,2,Insect,WIND,null,"PSV-087,DB1-EN197,PSV-EN087,PSV-E087,","Pharaoh's Servant,Dark Beginning 1,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/57409948.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/57409948.jpg,#N/A,FALSE,0,ok
2,14087893,#N/A,Yugi Reloaded,,#VALUE!,--,Book of Moon,Target 1 face-up monster on the field; change that target to face-down Defense Position.,null,null,Spell Card,0,Quick-Play,0,null,"YS18-EN027,YSYR-EN030,YS17-EN025,TU01-EN012,AP05-EN022,SDMA-EN023,SDDC-EN029,BP02-EN138,RP02-EN070,YS16-EN027,DB2-EN232,YSDS-EN025,SDSC-EN030,BP01-EN072,NKRT-EN027,BP01-EN072,BP02-EN138,PGD-035,PGL2-EN049,LCYW-EN270,LCJW-EN288,DT03-EN093,TU07-EN001,CP01-EN002,","Starter Deck: Codebreaker,Starter Deck: Yugi Reloaded,Starter Deck: Link Strike,Turbo Pack: Booster One,Astral Pack Five,Structure Deck: Marik (TCG),Dragons Collide Structure Deck,Battle Pack 2: War of the Giants,Retro Pack 2,Starter Deck: Yuya,Dark Beginning 2,Starter Deck: Syrus Truesdale,Spellcaster's Command Structure Deck,Battle Pack: Epic Dawn,Noble Knights of the Round Table Box Set,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Pharaonic Guardian,Premium Gold: Return of the Bling,Legendary Collection 3: Yugi's World Mega Pack,Legendary Collection 4: Joey's World Mega Pack,Duel Terminal 3,Turbo Pack: Booster Seven,Champion Pack: Game One,",Limited,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/14087893.jpg,#N/A,FALSE,0,ok
2,91595718,C,LOB,#N/A,#VALUE!,6,Book of Secret Arts,A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,"SDY-021,LOB-043,LOB-E034,SDY-E019,LOB-EN043,","Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/91595718.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/91595718.jpg,#N/A,FALSE,2,ok
2,91595718,C,Yugi,#N/A,#VALUE!,--,Book of Secret Arts,A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,"SDY-021,LOB-043,LOB-E034,SDY-E019,LOB-EN043,","Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/91595718.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/91595718.jpg,#N/A,TRUE,1,ok
2,81386177,C,MRD,#N/A,#VALUE!,10,Bottom Dweller,This is one sea creature whose wrath is something monsters fear to face.,1650,1700,Normal Monster,5,Fish,WATER,null,"MRD-039,MRD-E039,MRD-EN039,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/81386177.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/81386177.jpg,#N/A,FALSE,0,ok
2,71413901,#N/A,Yugi Reloaded,,#VALUE!,--,Breaker the Magical Warrior,"If this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card, then target 1 Spell/Trap Card on the field; destroy that target.",1600,1000,Effect Monster,4,Spellcaster,DARK,null,"YSYR-EN015,LEDD-ENA10,BP03-EN005,BP01-EN061,SD6-EN009,SDSC-EN011,BP03-EN005,PGLD-EN052,MFC-071,BP01-EN061,GLD1-EN014,LCYW-EN023,DR1-EN126,MC2-EN002,TP7-EN005,","Starter Deck: Yugi Reloaded,Legendary Dragon Decks,Battle Pack 3: Monster League,Battle Pack: Epic Dawn,Structure Deck: Spellcaster's Judgment,Spellcaster's Command Structure Deck,Battle Pack 3: Monster League,Premium Gold,Magician's Force,Battle Pack: Epic Dawn,Gold Series,Legendary Collection 3: Yugi's World Mega Pack,Dark Revelation Volume 1,Master Collection Volume 2,Tournament Pack 7,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/71413901.jpg,#N/A,FALSE,0,ok
2,6104968,C,PSV,#N/A,#VALUE!,3,Bubonic Vermin,"FLIP: You can Special Summon 1 ""Bubonic Vermin"" from your Deck in face-down Defense Position. Then shuffle your Deck.",900,600,Flip Effect Monster,3,Beast,EARTH,null,"DB1-EN176,PSV-057,PSV-E057,PSV-EN057,","Dark Beginning 1,Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/6104968.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/6104968.jpg,#N/A,FALSE,0,ok
2,24294108,R,PSV,#N/A,#VALUE!,--,Burning Land,"When this card is activated: If there are any Field Spell Cards on the field, destroy them. During each player's Standby Phase: The turn player takes 500 damage.",null,null,Spell Card,0,Continuous,0,null,"PSV-061,YGLD-ENA31,PSV-E061,DB1-EN177,PSV-EN061,","Pharaoh's Servant,Yugi's Legendary Decks,Pharaoh's Servant,Dark Beginning 1,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/24294108.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/24294108.jpg,#N/A,FALSE,0,ok
